epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,12003.4,0.89819,0.36607,0.99849,0.97476,0.94681,0.97863,0.73089,0.85369,0.55486,0.94799,0.00612539,0.00612539,0.00612539
157,12446.7,0.90257,0.3685,0.99808,0.97455,0.94691,0.97869,0.73107,0.8537,0.55539,0.94797,0.00610039,0.00610039,0.00610039
158,12880,0.89987,0.36887,0.99795,0.97445,0.94696,0.97872,0.73114,0.85368,0.55558,0.94794,0.00607539,0.00607539,0.00607539
159,13858.3,0.89673,0.36708,0.99575,0.97433,0.94703,0.97869,0.73108,0.85358,0.55558,0.94793,0.0060504,0.0060504,0.0060504
160,14303.1,0.8968,0.36719,0.99645,0.97437,0.94699,0.97871,0.73136,0.85351,0.55546,0.94791,0.0060254,0.0060254,0.0060254
161,14737.7,0.8987,0.36889,0.99526,0.97446,0.94699,0.97875,0.73139,0.85337,0.55503,0.9479,0.0060004,0.0060004,0.0060004
162,15175.4,0.89714,0.36505,0.99597,0.9744,0.94702,0.97873,0.73137,0.85342,0.55494,0.9479,0.0059754,0.0059754,0.0059754
163,15608.9,0.8999,0.36803,0.99599,0.97453,0.94694,0.97871,0.7313,0.8533,0.55522,0.94787,0.0059504,0.0059504,0.0059504
164,16230,0.89506,0.366,0.99462,0.97452,0.94702,0.97875,0.73136,0.85332,0.55522,0.94791,0.00592541,0.00592541,0.00592541
165,16664,0.89257,0.36241,0.99501,0.97454,0.94711,0.97881,0.73148,0.8532,0.55506,0.94792,0.00590041,0.00590041,0.00590041
166,17098.1,0.89439,0.36485,0.99476,0.9744,0.94715,0.9788,0.73164,0.85315,0.55454,0.94792,0.00587541,0.00587541,0.00587541
167,17531.6,0.89011,0.36281,0.99465,0.97457,0.94714,0.97881,0.73154,0.85298,0.55425,0.94794,0.00585042,0.00585042,0.00585042
168,17965.2,0.89297,0.36252,0.99633,0.9745,0.94723,0.97886,0.73188,0.85301,0.55372,0.94796,0.00582542,0.00582542,0.00582542
169,18398.9,0.89068,0.36215,0.99374,0.97456,0.94727,0.9789,0.73198,0.85299,0.55331,0.94795,0.00580042,0.00580042,0.00580042
170,18832.7,0.89336,0.36278,0.99269,0.97456,0.94723,0.97892,0.73198,0.85298,0.55333,0.94794,0.00577542,0.00577542,0.00577542
171,19265.3,0.88854,0.36151,0.99108,0.97465,0.94727,0.97892,0.73208,0.85308,0.55215,0.94793,0.00575042,0.00575042,0.00575042
172,19698.2,0.88834,0.3603,0.99278,0.97464,0.94738,0.97892,0.73207,0.85309,0.5516,0.94796,0.00572543,0.00572543,0.00572543
173,20131.4,0.88565,0.3593,0.99095,0.97472,0.94727,0.97896,0.73217,0.85303,0.55178,0.94791,0.00570043,0.00570043,0.00570043
174,20563.9,0.88681,0.35987,0.99283,0.97489,0.94717,0.97897,0.73211,0.8531,0.55129,0.94798,0.00567543,0.00567543,0.00567543
175,20996.7,0.88569,0.35921,0.99157,0.97517,0.94711,0.97898,0.73222,0.85321,0.55093,0.94799,0.00565043,0.00565043,0.00565043
176,21428.9,0.88294,0.35874,0.98902,0.9749,0.94714,0.97893,0.7323,0.85312,0.55056,0.94795,0.00562544,0.00562544,0.00562544
177,21873,0.88356,0.3586,0.98923,0.97455,0.94735,0.97893,0.73236,0.85312,0.5504,0.94795,0.00560044,0.00560044,0.00560044
178,22305.4,0.88182,0.35695,0.9901,0.97471,0.94737,0.97894,0.73249,0.85319,0.55036,0.94794,0.00557544,0.00557544,0.00557544
179,22738.1,0.87731,0.35608,0.98804,0.97458,0.94746,0.97898,0.73252,0.85313,0.55058,0.94795,0.00555044,0.00555044,0.00555044
180,23170.7,0.87892,0.35558,0.98875,0.97481,0.94743,0.979,0.73272,0.85305,0.55057,0.94796,0.00552545,0.00552545,0.00552545
181,23603.3,0.88081,0.35707,0.9895,0.97433,0.94779,0.97899,0.73278,0.85305,0.54893,0.94798,0.00550045,0.00550045,0.00550045
182,24035.8,0.87746,0.35392,0.98954,0.97426,0.94772,0.97901,0.73281,0.85293,0.54796,0.94789,0.00547545,0.00547545,0.00547545
183,24468.2,0.87913,0.35598,0.98788,0.97422,0.94784,0.97905,0.7328,0.85292,0.54743,0.94793,0.00545045,0.00545045,0.00545045
184,24900.8,0.87876,0.35537,0.98805,0.9742,0.94798,0.97905,0.73287,0.85289,0.54659,0.94795,0.00542546,0.00542546,0.00542546
185,25336,0.87721,0.35521,0.9864,0.97396,0.94813,0.97906,0.73306,0.85297,0.54605,0.94795,0.00540046,0.00540046,0.00540046
186,25768.2,0.87348,0.35362,0.98705,0.97394,0.94819,0.97906,0.73305,0.85298,0.54558,0.94799,0.00537546,0.00537546,0.00537546
187,26200.9,0.87313,0.35257,0.98503,0.97409,0.94804,0.97912,0.73307,0.853,0.5453,0.94807,0.00535046,0.00535046,0.00535046
188,26633,0.87329,0.35405,0.98524,0.97419,0.94819,0.97915,0.7331,0.853,0.54476,0.94806,0.00532547,0.00532547,0.00532547
189,27067.6,0.87204,0.3527,0.98508,0.97411,0.94831,0.97921,0.73338,0.85297,0.54447,0.94806,0.00530047,0.00530047,0.00530047
190,27520.3,0.86994,0.35363,0.98294,0.97451,0.94835,0.97925,0.73326,0.85307,0.54417,0.94806,0.00527547,0.00527547,0.00527547
191,27953,0.87101,0.35242,0.98337,0.97445,0.94842,0.9793,0.7335,0.85308,0.54345,0.94808,0.00525048,0.00525048,0.00525048
192,28385.4,0.86873,0.35064,0.98279,0.97446,0.94837,0.97934,0.73337,0.85312,0.54308,0.94809,0.00522548,0.00522548,0.00522548
193,28818,0.86999,0.35062,0.98431,0.97459,0.94849,0.97939,0.73344,0.85311,0.54301,0.94808,0.00520048,0.00520048,0.00520048
194,29250.6,0.86492,0.34946,0.98284,0.97452,0.94868,0.97939,0.73359,0.85313,0.54273,0.94814,0.00517548,0.00517548,0.00517548
195,29682.7,0.86347,0.34754,0.9811,0.97468,0.94858,0.97946,0.73367,0.85305,0.54242,0.94819,0.00515049,0.00515049,0.00515049
196,30115.3,0.86457,0.3492,0.9819,0.97457,0.94867,0.97948,0.73362,0.85319,0.542,0.94822,0.00512549,0.00512549,0.00512549
197,30547.8,0.86277,0.34825,0.98142,0.97452,0.94876,0.97949,0.73366,0.8533,0.54182,0.94826,0.00510049,0.00510049,0.00510049
198,30980.3,0.86321,0.34766,0.98095,0.97447,0.94892,0.97946,0.73378,0.85335,0.5415,0.94835,0.00507549,0.00507549,0.00507549
199,31412.5,0.86195,0.34759,0.98104,0.97438,0.94907,0.97949,0.73378,0.85331,0.54116,0.94834,0.0050505,0.0050505,0.0050505
200,31845.1,0.85607,0.34615,0.97876,0.97396,0.94937,0.9795,0.73392,0.85326,0.54057,0.94832,0.0050255,0.0050255,0.0050255
201,32278.4,0.85643,0.34581,0.97835,0.97438,0.94926,0.97949,0.73389,0.85326,0.53995,0.94836,0.0050005,0.0050005,0.0050005
202,32711.4,0.8555,0.34567,0.97678,0.9746,0.94917,0.97953,0.73417,0.85339,0.5397,0.94842,0.0049755,0.0049755,0.0049755
203,33144.6,0.85371,0.34467,0.97774,0.97454,0.94914,0.97957,0.73407,0.85346,0.53925,0.94847,0.00495051,0.00495051,0.00495051
204,33576.1,0.8574,0.34574,0.97701,0.97441,0.94915,0.97949,0.73425,0.85341,0.53813,0.94851,0.00492551,0.00492551,0.00492551
205,34009.3,0.85522,0.34522,0.97681,0.97451,0.94922,0.97957,0.73446,0.85346,0.53674,0.94852,0.00490051,0.00490051,0.00490051
206,34442.4,0.85188,0.34356,0.97415,0.97461,0.94936,0.97961,0.7345,0.85348,0.5358,0.94858,0.00487551,0.00487551,0.00487551
207,34876.3,0.85129,0.34218,0.97579,0.97464,0.94916,0.97958,0.73455,0.85352,0.5354,0.94866,0.00485051,0.00485051,0.00485051
208,35334.2,0.85215,0.34219,0.97533,0.97471,0.94922,0.97963,0.73472,0.85371,0.5339,0.94867,0.00482552,0.00482552,0.00482552
209,35766.5,0.852,0.3426,0.97552,0.97443,0.94919,0.9796,0.73471,0.85373,0.53258,0.9487,0.00480052,0.00480052,0.00480052
210,36198.7,0.85011,0.34185,0.97628,0.97449,0.9493,0.97965,0.73486,0.85375,0.53139,0.94874,0.00477552,0.00477552,0.00477552
211,36631.8,0.84554,0.34001,0.97279,0.97462,0.94908,0.97965,0.73472,0.85387,0.52997,0.9488,0.00475053,0.00475053,0.00475053
212,37064.3,0.84329,0.33804,0.97244,0.97461,0.94922,0.97974,0.73474,0.85388,0.52911,0.94883,0.00472553,0.00472553,0.00472553
213,37496.7,0.84193,0.33791,0.97149,0.97481,0.94911,0.97976,0.73477,0.85388,0.52869,0.94886,0.00470053,0.00470053,0.00470053
214,37932.8,0.84237,0.33823,0.97089,0.97445,0.94966,0.97968,0.73485,0.85388,0.52783,0.94894,0.00467553,0.00467553,0.00467553
215,38364.6,0.84237,0.33888,0.97081,0.97411,0.94992,0.97981,0.73496,0.85394,0.527,0.94901,0.00465053,0.00465053,0.00465053
216,38810.8,0.83935,0.33706,0.96959,0.97423,0.94999,0.9798,0.73506,0.854,0.52581,0.949,0.00462554,0.00462554,0.00462554
217,39242.9,0.83565,0.33605,0.96937,0.97447,0.94979,0.97978,0.73515,0.85395,0.52476,0.94909,0.00460054,0.00460054,0.00460054
218,39675.1,0.83589,0.33501,0.9686,0.97464,0.94995,0.97983,0.73515,0.85385,0.52422,0.94897,0.00457554,0.00457554,0.00457554
219,40107.4,0.83654,0.33591,0.96825,0.9747,0.94983,0.97986,0.73514,0.85399,0.52361,0.94921,0.00455054,0.00455054,0.00455054
220,40545.2,0.83641,0.33547,0.96815,0.97483,0.94987,0.9799,0.73522,0.85398,0.52273,0.94908,0.00452555,0.00452555,0.00452555
221,40977.8,0.83406,0.33543,0.96738,0.97512,0.94977,0.9799,0.73526,0.85413,0.52168,0.9492,0.00450055,0.00450055,0.00450055
222,41410.7,0.83391,0.33534,0.96696,0.975,0.94986,0.97988,0.73519,0.85425,0.52091,0.94921,0.00447555,0.00447555,0.00447555
223,41842.8,0.83085,0.33364,0.96548,0.9751,0.94985,0.97985,0.73529,0.85429,0.52054,0.94926,0.00445055,0.00445055,0.00445055
224,42274.8,0.82982,0.33354,0.96461,0.97487,0.95012,0.97994,0.73538,0.85439,0.52024,0.94932,0.00442556,0.00442556,0.00442556
225,42728.2,0.82892,0.33152,0.96392,0.97498,0.95005,0.97998,0.73566,0.85443,0.51966,0.94942,0.00440056,0.00440056,0.00440056
226,43161.1,0.82635,0.33129,0.96165,0.9748,0.95014,0.98002,0.73569,0.85458,0.51921,0.94952,0.00437556,0.00437556,0.00437556
227,43594,0.82393,0.32957,0.96262,0.97485,0.95005,0.97997,0.73563,0.85474,0.51843,0.94961,0.00435057,0.00435057,0.00435057
228,44027.9,0.82694,0.33067,0.96407,0.97523,0.94999,0.98006,0.73571,0.85477,0.51765,0.9497,0.00432557,0.00432557,0.00432557
229,44920.5,0.82266,0.32936,0.96035,0.97531,0.9499,0.98004,0.73574,0.85479,0.51668,0.94976,0.00430057,0.00430057,0.00430057
230,45355.9,0.82358,0.33179,0.9613,0.97519,0.94987,0.98003,0.73577,0.85477,0.51596,0.94973,0.00427557,0.00427557,0.00427557
231,45788.3,0.82268,0.32915,0.96185,0.9752,0.94985,0.98005,0.73587,0.8549,0.51553,0.94983,0.00425058,0.00425058,0.00425058
232,46221.4,0.81864,0.32801,0.96071,0.9753,0.94973,0.98004,0.7358,0.85498,0.51516,0.94988,0.00422558,0.00422558,0.00422558
233,46654.4,0.81553,0.32683,0.95878,0.97513,0.94994,0.98004,0.73597,0.85506,0.51453,0.94995,0.00420058,0.00420058,0.00420058
234,47088.5,0.81645,0.32703,0.95764,0.97504,0.94991,0.98008,0.73597,0.85507,0.51454,0.95003,0.00417558,0.00417558,0.00417558
235,47522.3,0.81421,0.3272,0.95842,0.97506,0.9497,0.98011,0.73615,0.85515,0.51384,0.95017,0.00415059,0.00415059,0.00415059
236,47956,0.81351,0.32736,0.95578,0.97515,0.94973,0.98009,0.73628,0.85519,0.51272,0.95024,0.00412559,0.00412559,0.00412559
237,48388.7,0.80911,0.32501,0.95545,0.97504,0.94995,0.98009,0.73631,0.8552,0.512,0.95032,0.00410059,0.00410059,0.00410059
238,48821.2,0.81169,0.32521,0.95595,0.97488,0.94986,0.98005,0.73641,0.85531,0.51105,0.95042,0.00407559,0.00407559,0.00407559
239,49253.4,0.80911,0.32427,0.95567,0.9747,0.94998,0.98002,0.73654,0.85533,0.51009,0.95048,0.0040506,0.0040506,0.0040506
240,49687.1,0.80731,0.32413,0.95441,0.97481,0.94999,0.98008,0.73646,0.85541,0.50912,0.95057,0.0040256,0.0040256,0.0040256
241,50119.4,0.80617,0.32427,0.95384,0.97486,0.9501,0.98012,0.73659,0.85546,0.50847,0.95068,0.0040006,0.0040006,0.0040006
242,50552.5,0.80379,0.32245,0.95448,0.97499,0.95001,0.98012,0.73662,0.85558,0.50747,0.95081,0.0039756,0.0039756,0.0039756
243,50986,0.80089,0.32143,0.95077,0.975,0.94984,0.98013,0.73653,0.85571,0.50652,0.9509,0.00395061,0.00395061,0.00395061
244,51419.8,0.79969,0.3213,0.94981,0.97504,0.94989,0.98018,0.7366,0.8558,0.50616,0.951,0.00392561,0.00392561,0.00392561
245,51932.4,0.80112,0.3215,0.95031,0.97471,0.95004,0.98019,0.7365,0.85587,0.50561,0.95108,0.00390061,0.00390061,0.00390061
246,52365.5,0.8003,0.32104,0.95035,0.97479,0.95016,0.98021,0.73664,0.85595,0.50456,0.95116,0.00387561,0.00387561,0.00387561
247,52935.8,0.79866,0.32012,0.95042,0.97493,0.95003,0.98025,0.73678,0.85606,0.50376,0.95129,0.00385061,0.00385061,0.00385061
248,53368.6,0.79272,0.31825,0.94705,0.97502,0.94996,0.98031,0.73677,0.8561,0.50382,0.95139,0.00382562,0.00382562,0.00382562
249,53802,0.79412,0.31957,0.94612,0.97495,0.95003,0.98032,0.73687,0.85611,0.50305,0.9515,0.00380062,0.00380062,0.00380062
250,54234.8,0.7932,0.31987,0.94744,0.97505,0.94991,0.98034,0.73685,0.85619,0.50316,0.95156,0.00377562,0.00377562,0.00377562
251,54669.1,0.7901,0.31857,0.94561,0.97502,0.95021,0.98038,0.73703,0.85624,0.50252,0.95168,0.00375062,0.00375062,0.00375062
252,55111.6,0.79014,0.31866,0.94486,0.97513,0.95007,0.98038,0.73706,0.85633,0.50179,0.9518,0.00372563,0.00372563,0.00372563
253,55551.3,0.78609,0.31619,0.94406,0.97509,0.95014,0.98038,0.73718,0.85647,0.50182,0.95193,0.00370063,0.00370063,0.00370063
254,55985.6,0.78485,0.31498,0.94357,0.97512,0.95011,0.98035,0.73722,0.8566,0.50143,0.95202,0.00367563,0.00367563,0.00367563
255,56419.9,0.78324,0.31467,0.943,0.97519,0.95004,0.98037,0.73718,0.85675,0.50139,0.95214,0.00365063,0.00365063,0.00365063
256,56853.3,0.78429,0.31523,0.9419,0.97531,0.9499,0.98039,0.73722,0.85685,0.50093,0.95226,0.00362564,0.00362564,0.00362564
257,57289.6,0.78122,0.31366,0.94054,0.97534,0.94987,0.98038,0.73716,0.85699,0.50037,0.95239,0.00360064,0.00360064,0.00360064
258,57721.7,0.78182,0.31526,0.94016,0.97547,0.94981,0.98036,0.7372,0.8572,0.5004,0.95255,0.00357564,0.00357564,0.00357564
259,58249.2,0.77852,0.31385,0.93974,0.9752,0.95001,0.98042,0.73729,0.85742,0.49936,0.95269,0.00355064,0.00355064,0.00355064
260,58680.9,0.77518,0.31248,0.93831,0.9754,0.94981,0.98046,0.7373,0.85747,0.49911,0.95285,0.00352565,0.00352565,0.00352565
261,59115.1,0.77261,0.31208,0.93574,0.97561,0.94974,0.98052,0.73739,0.85771,0.49843,0.95303,0.00350065,0.00350065,0.00350065
262,59547.1,0.77185,0.31027,0.93665,0.97532,0.95014,0.98053,0.73734,0.85794,0.49784,0.95319,0.00347565,0.00347565,0.00347565
263,59979.1,0.7715,0.31039,0.93657,0.97544,0.95007,0.98057,0.73738,0.8581,0.49719,0.95334,0.00345065,0.00345065,0.00345065
264,60420,0.77,0.30969,0.93581,0.97581,0.94988,0.9806,0.73739,0.85826,0.49656,0.95354,0.00342566,0.00342566,0.00342566
265,60852.1,0.7696,0.31003,0.93541,0.97576,0.94986,0.98062,0.73737,0.85844,0.49607,0.9537,0.00340066,0.00340066,0.00340066
266,61284.2,0.76642,0.30925,0.9337,0.97576,0.9498,0.98058,0.73745,0.85872,0.49553,0.95385,0.00337566,0.00337566,0.00337566
267,61716.3,0.76351,0.30881,0.93104,0.97575,0.94985,0.98062,0.73732,0.85885,0.49528,0.95401,0.00335066,0.00335066,0.00335066
268,62148.3,0.76412,0.30774,0.93288,0.97561,0.94995,0.98064,0.73744,0.859,0.49474,0.95414,0.00332567,0.00332567,0.00332567
269,62580.7,0.76292,0.3078,0.9314,0.9756,0.95008,0.98062,0.73742,0.85924,0.49423,0.95435,0.00330067,0.00330067,0.00330067
270,63013.1,0.76101,0.30798,0.93024,0.97552,0.95034,0.98067,0.73745,0.85947,0.49356,0.95454,0.00327567,0.00327567,0.00327567
271,63445.3,0.75874,0.30787,0.93109,0.9757,0.95008,0.98063,0.73753,0.85972,0.49355,0.95468,0.00325067,0.00325067,0.00325067
272,63877.1,0.75822,0.30642,0.92977,0.97491,0.95099,0.98067,0.73758,0.86,0.4926,0.9549,0.00322568,0.00322568,0.00322568
273,64309.4,0.75416,0.30425,0.92871,0.97518,0.95087,0.98066,0.73767,0.86017,0.49255,0.95508,0.00320068,0.00320068,0.00320068
274,64743,0.75418,0.30521,0.92756,0.97523,0.9508,0.98065,0.73762,0.86038,0.4917,0.95532,0.00317568,0.00317568,0.00317568
275,65175.1,0.75287,0.30512,0.92701,0.97526,0.95063,0.98065,0.73781,0.86058,0.49089,0.95547,0.00315068,0.00315068,0.00315068
276,65612.2,0.75344,0.30479,0.92812,0.97524,0.95078,0.98071,0.73771,0.86068,0.49001,0.95562,0.00312569,0.00312569,0.00312569
277,66044.6,0.75109,0.30375,0.92743,0.97532,0.95077,0.98067,0.73763,0.86065,0.48968,0.95575,0.00310069,0.00310069,0.00310069
278,66477.5,0.74692,0.30277,0.9249,0.9755,0.95066,0.98065,0.73803,0.86077,0.48872,0.9558,0.00307569,0.00307569,0.00307569
279,66914,0.74869,0.30387,0.92448,0.9755,0.95089,0.98067,0.73778,0.86097,0.48828,0.95598,0.0030507,0.0030507,0.0030507
280,67346.7,0.74625,0.30256,0.92475,0.97568,0.9508,0.98068,0.73806,0.86115,0.48811,0.95616,0.0030257,0.0030257,0.0030257
281,67779.3,0.745,0.30172,0.92417,0.97559,0.95073,0.98067,0.73774,0.86118,0.48715,0.95631,0.0030007,0.0030007,0.0030007
282,68211.6,0.74386,0.30089,0.92399,0.97553,0.95066,0.98064,0.7378,0.86136,0.48629,0.95648,0.0029757,0.0029757,0.0029757
283,68643.9,0.74161,0.30052,0.92309,0.97539,0.95064,0.98068,0.73771,0.86152,0.48527,0.95665,0.00295071,0.00295071,0.00295071
284,69076.8,0.73713,0.29928,0.92145,0.97546,0.95057,0.98066,0.738,0.86173,0.48408,0.95677,0.00292571,0.00292571,0.00292571
285,69509.3,0.73846,0.29945,0.92148,0.97546,0.95057,0.98065,0.738,0.86186,0.48335,0.95697,0.00290071,0.00290071,0.00290071
286,70003.5,0.73704,0.29933,0.91954,0.97552,0.95057,0.98066,0.73784,0.86199,0.48278,0.95715,0.00287571,0.00287571,0.00287571
287,70436,0.73557,0.29874,0.91891,0.97554,0.95068,0.98063,0.7381,0.86207,0.4822,0.95734,0.00285072,0.00285072,0.00285072
288,70868.5,0.73194,0.29756,0.91884,0.97542,0.95071,0.98064,0.73782,0.86231,0.48177,0.95758,0.00282572,0.00282572,0.00282572
289,71301.3,0.73376,0.29838,0.91891,0.97531,0.95089,0.98062,0.73794,0.86259,0.48161,0.95777,0.00280072,0.00280072,0.00280072
290,71733.9,0.73215,0.29802,0.91666,0.97542,0.95068,0.98061,0.73793,0.86274,0.48088,0.95801,0.00277572,0.00277572,0.00277572
291,72176.6,0.72947,0.29714,0.91624,0.97548,0.9507,0.98065,0.73787,0.86288,0.48019,0.9581,0.00275072,0.00275072,0.00275072
292,72621.6,0.72754,0.29634,0.91579,0.97557,0.95076,0.98061,0.73762,0.86303,0.47999,0.9583,0.00272573,0.00272573,0.00272573
293,73054.6,0.72511,0.29513,0.91499,0.97558,0.95081,0.98067,0.7376,0.86319,0.47942,0.9585,0.00270073,0.00270073,0.00270073
294,73488.4,0.72316,0.29415,0.9143,0.97581,0.95055,0.98066,0.73789,0.8633,0.47874,0.95868,0.00267573,0.00267573,0.00267573
295,73922,0.72448,0.2951,0.91427,0.97591,0.95027,0.98069,0.73788,0.86344,0.4792,0.95888,0.00265074,0.00265074,0.00265074
296,74355.7,0.71979,0.29399,0.91239,0.97593,0.95041,0.9807,0.73789,0.86361,0.47926,0.95909,0.00262574,0.00262574,0.00262574
297,74805.8,0.71972,0.29332,0.91282,0.97603,0.9502,0.98073,0.73787,0.86375,0.47862,0.95931,0.00260074,0.00260074,0.00260074
298,75239.1,0.71825,0.29324,0.91115,0.97615,0.95028,0.98071,0.73781,0.86391,0.47822,0.95953,0.00257574,0.00257574,0.00257574
299,75672.6,0.71924,0.29374,0.91063,0.97631,0.95033,0.98081,0.73777,0.8641,0.4781,0.95975,0.00255074,0.00255074,0.00255074
300,76106.1,0.71795,0.29306,0.91071,0.97628,0.95037,0.98081,0.73775,0.86418,0.47756,0.95991,0.00252575,0.00252575,0.00252575
301,76539.8,0.71587,0.29203,0.90983,0.97626,0.95031,0.98079,0.7375,0.86439,0.47706,0.96015,0.00250075,0.00250075,0.00250075
302,76987.2,0.71477,0.29146,0.90938,0.9763,0.95033,0.98079,0.73735,0.8646,0.47663,0.96034,0.00247575,0.00247575,0.00247575
303,77421.1,0.71267,0.29121,0.90913,0.97613,0.95058,0.98081,0.73735,0.86481,0.47619,0.96054,0.00245075,0.00245075,0.00245075
304,77853.7,0.70884,0.29009,0.90735,0.97628,0.95065,0.98085,0.73745,0.86497,0.47622,0.96075,0.00242576,0.00242576,0.00242576
305,78294.2,0.70913,0.28983,0.90792,0.97631,0.95078,0.9808,0.7371,0.86515,0.4761,0.96097,0.00240076,0.00240076,0.00240076
306,78728,0.71096,0.28993,0.90811,0.97638,0.95088,0.98082,0.73707,0.86535,0.47594,0.9612,0.00237576,0.00237576,0.00237576
307,79162.2,0.70591,0.2892,0.90709,0.97619,0.95096,0.98082,0.73717,0.86551,0.47531,0.96144,0.00235076,0.00235076,0.00235076
308,79596.3,0.70558,0.28881,0.90487,0.97632,0.95073,0.98082,0.7373,0.86578,0.47433,0.96165,0.00232577,0.00232577,0.00232577
309,80030,0.70134,0.2869,0.90453,0.9759,0.95095,0.9808,0.73715,0.86603,0.47403,0.96187,0.00230077,0.00230077,0.00230077
310,80464,0.70109,0.28741,0.90287,0.97579,0.95084,0.98071,0.73719,0.86627,0.47433,0.96206,0.00227577,0.00227577,0.00227577
311,80897.7,0.70293,0.2883,0.90474,0.97591,0.95084,0.98077,0.73706,0.86639,0.4738,0.96227,0.00225077,0.00225077,0.00225077
312,81331.6,0.70111,0.28768,0.9044,0.97581,0.95106,0.9808,0.73702,0.86653,0.47345,0.96248,0.00222578,0.00222578,0.00222578
